plant_id,ghgrp_id,plant_name,lat,lon,address,owner,state,plant_age_years,municipality,category_steel_product,steel_products,subregion,subregion_name,region,week_end_date,utilization,co2e_tonnes_per_mwh,estimated_emissions_intensity_tonne_per_tonne_scope2,max_tonnes_of_steel_producible_annually,max_tonnes_of_steel_producible_weekly,scope2_co2e_tonnes_per_week,scope1_tonnes_of_co2e_per_week,total_weekly_co2e_tonnes
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-07-31T00:00:00Z,1.007,0.481,0.341,700000,13461.538,4628.195,1375.712,6003.907
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-08-07T00:00:00Z,0.991,0.481,0.341,700000,13461.538,4554.371,1375.712,5930.083
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-08-14T00:00:00Z,0.987,0.481,0.341,700000,13461.538,4537.335,1375.712,5913.046
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-08-21T00:00:00Z,1.007,0.481,0.341,700000,13461.538,4628.195,1375.712,6003.907
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-08-28T00:00:00Z,1.002,0.481,0.341,700000,13461.538,4605.48,1375.712,5981.192
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-09-04T00:00:00Z,0.953,0.481,0.341,700000,13461.538,4378.329,1375.712,5754.041
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-09-11T00:00:00Z,0.971,0.481,0.341,700000,13461.538,4463.511,1375.712,5839.222
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-09-18T00:00:00Z,0.959,0.481,0.341,700000,13461.538,4406.723,1375.712,5782.435
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-09-25T00:00:00Z,0.971,0.481,0.341,700000,13461.538,4463.511,1375.712,5839.222
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-10-02T00:00:00Z,0.957,0.481,0.341,700000,13461.538,4395.366,1375.712,5771.077
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-10-09T00:00:00Z,0.949,0.481,0.341,700000,13461.538,4361.293,1375.712,5737.005
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-10-16T00:00:00Z,0.974,0.481,0.341,700000,13461.538,4474.868,1375.712,5850.58
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-10-23T00:00:00Z,0.966,0.481,0.341,700000,13461.538,4440.796,1375.712,5816.507
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-10-30T00:00:00Z,0.965,0.481,0.341,700000,13461.538,4435.117,1375.712,5810.829
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-11-06T00:00:00Z,0.959,0.481,0.341,700000,13461.538,4406.723,1375.712,5782.435
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-11-13T00:00:00Z,0.966,0.481,0.341,700000,13461.538,4440.796,1375.712,5816.507
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-11-20T00:00:00Z,0.973,0.481,0.341,700000,13461.538,4469.19,1375.712,5844.901
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-11-27T00:00:00Z,0.949,0.481,0.341,700000,13461.538,4361.293,1375.712,5737.005
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-12-04T00:00:00Z,0.924,0.481,0.341,700000,13461.538,4247.718,1375.712,5623.429
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-12-11T00:00:00Z,0.92,0.481,0.341,700000,13461.538,4225.003,1375.712,5600.714
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-12-18T00:00:00Z,0.921,0.481,0.341,700000,13461.538,4230.681,1375.712,5606.393
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2021-12-25T00:00:00Z,0.887,0.481,0.341,700000,13461.538,4077.355,1375.712,5453.066
SUS00058,1007348,Optimus Steel Beaumont plant,30.08201, -94.074694,"PO BOX 3869, Beaumont, TX 77704, United States",Optimus Steel LLC,Texas,47.0,Beaumont,semi-finished; finished rolled,wire rods; coiled rebar; billets,SRMV,SERC Mississippi Valley,Southern,2022-01-01T00:00:00Z,0.874,0.481,0.341,700000,13461.538,4014.888,1375.712,5390.6
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-01-30T00:00:00Z,NA,0.735,0.522,770000,14807.692,NA,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-02-06T00:00:00Z,0.704,0.735,0.522,770000,14807.692,5443.574,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-02-13T00:00:00Z,0.704,0.735,0.522,770000,14807.692,5443.574,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-02-20T00:00:00Z,0.749,0.735,0.522,770000,14807.692,5788.91,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-02-27T00:00:00Z,0.734,0.735,0.522,770000,14807.692,5670.769,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-03-06T00:00:00Z,0.716,0.735,0.522,770000,14807.692,5534.452,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-03-13T00:00:00Z,0.737,0.735,0.522,770000,14807.692,5698.032,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-03-20T00:00:00Z,0.729,0.735,0.522,770000,14807.692,5634.418,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-03-27T00:00:00Z,0.725,0.735,0.522,770000,14807.692,5607.154,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-04-03T00:00:00Z,0.717,0.735,0.522,770000,14807.692,5543.54,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-04-10T00:00:00Z,0.732,0.735,0.522,770000,14807.692,5661.681,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-04-17T00:00:00Z,0.709,0.735,0.522,770000,14807.692,5479.925,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-04-24T00:00:00Z,0.718,0.735,0.522,770000,14807.692,5552.628,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-05-01T00:00:00Z,0.724,0.735,0.522,770000,14807.692,5598.066,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-05-08T00:00:00Z,0.723,0.735,0.522,770000,14807.692,5588.979,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-05-15T00:00:00Z,0.724,0.735,0.522,770000,14807.692,5598.066,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-05-22T00:00:00Z,0.73,0.735,0.522,770000,14807.692,5643.505,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-05-29T00:00:00Z,0.746,0.735,0.522,770000,14807.692,5770.734,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-06-05T00:00:00Z,0.759,0.735,0.522,770000,14807.692,5870.7,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-06-12T00:00:00Z,0.737,0.735,0.522,770000,14807.692,5698.032,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-06-19T00:00:00Z,0.745,0.735,0.522,770000,14807.692,5761.646,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-06-26T00:00:00Z,0.758,0.735,0.522,770000,14807.692,5861.612,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-07-03T00:00:00Z,0.762,0.735,0.522,770000,14807.692,5888.875,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-07-10T00:00:00Z,0.755,0.735,0.522,770000,14807.692,5834.349,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-07-17T00:00:00Z,0.743,0.735,0.522,770000,14807.692,5743.471,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-07-24T00:00:00Z,0.755,0.735,0.522,770000,14807.692,5834.349,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-07-31T00:00:00Z,0.743,0.735,0.522,770000,14807.692,5743.471,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-08-07T00:00:00Z,0.754,0.735,0.522,770000,14807.692,5825.261,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-08-14T00:00:00Z,0.75,0.735,0.522,770000,14807.692,5797.997,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-08-21T00:00:00Z,0.748,0.735,0.522,770000,14807.692,5779.822,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-08-28T00:00:00Z,0.75,0.735,0.522,770000,14807.692,5797.997,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-09-04T00:00:00Z,0.764,0.735,0.522,770000,14807.692,5907.051,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-09-11T00:00:00Z,0.75,0.735,0.522,770000,14807.692,5797.997,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-09-18T00:00:00Z,0.754,0.735,0.522,770000,14807.692,5825.261,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-09-25T00:00:00Z,0.764,0.735,0.522,770000,14807.692,5907.051,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-10-02T00:00:00Z,0.763,0.735,0.522,770000,14807.692,5897.963,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-10-09T00:00:00Z,0.75,0.735,0.522,770000,14807.692,5797.997,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-10-16T00:00:00Z,0.751,0.735,0.522,770000,14807.692,5807.085,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-10-23T00:00:00Z,0.746,0.735,0.522,770000,14807.692,5770.734,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-10-30T00:00:00Z,0.726,0.735,0.522,770000,14807.692,5616.242,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-11-06T00:00:00Z,0.719,0.735,0.522,770000,14807.692,5561.715,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-11-13T00:00:00Z,0.728,0.735,0.522,770000,14807.692,5625.33,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-11-20T00:00:00Z,0.725,0.735,0.522,770000,14807.692,5607.154,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-11-27T00:00:00Z,0.735,0.735,0.522,770000,14807.692,5679.856,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-12-04T00:00:00Z,0.726,0.735,0.522,770000,14807.692,5616.242,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-12-11T00:00:00Z,0.73,0.735,0.522,770000,14807.692,5643.505,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-12-18T00:00:00Z,0.728,0.735,0.522,770000,14807.692,5625.33,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2021-12-25T00:00:00Z,0.748,0.735,0.522,770000,14807.692,5779.822,NA,NA
SUS00059,NA,NLMK Indiana steel plant,41.625912, -87.159989,"6500 S Boundary Rd, Portage, IN 46368, United States",NLMK Indiana LLC,Indiana,31.0,Portage,finished rolled,"hot rolled, hot rolled pickle & oil, high carbon & alloy hot rolled",RFCW,RFC West,Great Lakes,2022-01-01T00:00:00Z,0.739,0.735,0.522,770000,14807.692,5716.207,NA,NA
SUS00060,NA,Liberty Steel & Wire Peoria plant,41.513249, -87.621438,"7000 S W Adams St. Peoria, IL 61641, United States",Liberty Steel,Illinois,25.0,Peoria,semi-finished; finished rolled,"billet, industrial wire, welded wire reinforcement mesh, PC strand, industrial wire, wire rod, agricultural fence products, bar products billet (melting)",RFCW,RFC West,Midwest,2021-01-30T00:00:00Z,NA,0.735,0.522,725000,13942.308,NA,NA,NA
SUS00060,NA,Liberty Steel & Wire Peoria plant,41.513249, -87.621438,"7000 S W Adams St. Peoria, IL 61641, United States",Liberty Steel,Illinois,25.0,Peoria,semi-finished; finished rolled,"billet, industrial wire, welded wire reinforcement mesh, PC strand, industrial wire, wire rod, agricultural fence products, bar products billet (melting)",RFCW,RFC West,Midwest,2021-02-06T00:00:00Z,0.578,0.735,0.522,725000,13942.308,4210.575,NA,NA
